OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,comb,down_type3,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.033009152436482662 "
1,comb,down_type3,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.023619044523833514 "
1,comb,down_type3,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.012784228884090467 "
1,comb,down_type3,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.016091888542445688 "
1,comb,down_type3,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.27899191338464929 "
1,comb,down_type3,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.17434679612250847 "
1,comb,down_type3,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.13386732080136554 "
1,comb,down_type3,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.027696140856592503 "
1,comb,down_type3,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.0089070744030387283 "
1,comb,down_type3,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.011003051102046883 "
1,comb,down_type3,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.0078730144196319431 "
1,comb,down_type3,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.0042614086611289376 "
1,comb,down_type3,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.0053639646479789671 "
1,comb,down_type3,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.09299730708000091 "
1,comb,down_type3,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.058115595694410473 "
1,comb,down_type3,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))-0.044622449733929162 "
1,comb,up_fsr,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0012155033182352781 "
1,comb,up_fsr,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0011294474825263023 "
1,comb,up_fsr,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0016647365409880877 "
1,comb,up_fsr,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00046885060146450996 "
1,comb,up_fsr,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00025749707128852606 "
1,comb,up_fsr,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00022781357984058559 "
1,comb,up_fsr,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0084024621173739433 "
1,comb,up_fsr,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0036117639392614365 "
1,comb,up_fsr,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0007040899945423007 "
1,comb,up_fsr,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00040516778244636953 "
1,comb,up_fsr,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00037648249417543411 "
1,comb,up_fsr,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00055491219973191619 "
1,comb,up_fsr,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00015628353867214173 "
1,comb,up_fsr,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+8.5832354670856148e-05 "
1,comb,up_fsr,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+7.5937859946861863e-05 "
1,comb,up_fsr,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0028008206281810999 "
1,comb,up_fsr,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0012039212742820382 "
1,comb,up_fsr,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00023469666484743357 "
1,comb,up_hdamp,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0015898663550615311 "
1,comb,up_hdamp,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00049287203000858426 "
1,comb,up_hdamp,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0046795932576060295 "
1,comb,up_hdamp,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0028038346208631992 "
1,comb,up_hdamp,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0051495777443051338 "
1,comb,up_hdamp,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00289571238681674 "
1,comb,up_hdamp,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0020527713932096958 "
1,comb,up_hdamp,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00037872378015890718 "
1,comb,up_hdamp,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0016423496417701244 "
1,comb,up_hdamp,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00052995543228462338 "
1,comb,up_hdamp,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00016429067181888968 "
1,comb,up_hdamp,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0015598644968122244 "
1,comb,up_hdamp,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00093461154028773308 "
1,comb,up_hdamp,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0017165258759632707 "
1,comb,up_hdamp,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00096523744286969304 "
1,comb,up_hdamp,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00068425713106989861 "
1,comb,up_hdamp,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00012624125520233065 "
1,comb,up_hdamp,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00054744986118748784 "
1,comb,up_isr,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00088060670532286167 "
1,comb,up_isr,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00051409029401838779 "
1,comb,up_isr,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0010903391521424055 "
1,comb,up_isr,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00080164434621110559 "
1,comb,up_isr,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00055984617210924625 "
1,comb,up_isr,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0003164139052387327 "
1,comb,up_isr,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.008190767839550972 "
1,comb,up_isr,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0086203757673501968 "
1,comb,up_isr,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00054332992294803262 "
1,comb,up_isr,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00029353555873967707 "
1,comb,up_isr,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00017136344104073942 "
1,comb,up_isr,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00036344636464491487 "
1,comb,up_isr,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00026721478207036853 "
1,comb,up_isr,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00018661539070308208 "
1,comb,up_isr,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00010547129932092503 "
1,comb,up_isr,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0027302559465169907 "
1,comb,up_isr,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0028734586667269468 "
1,comb,up_isr,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00018110997916664928 "
1,comb,up_jer,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0012457836419343948 "
1,comb,up_jer,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.001102174399420619 "
1,comb,up_jer,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0027404786087572575 "
1,comb,up_jer,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0016345507465302944 "
1,comb,up_jer,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0018069238867610693 "
1,comb,up_jer,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00069585320306941867 "
1,comb,up_jer,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0014445394044741988 "
1,comb,up_jer,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00022739236010238528 "
1,comb,up_jer,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0010652290657162666 "
1,comb,up_jer,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00041526119457557797 "
1,comb,up_jer,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00036739147617481649 "
1,comb,up_jer,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00091349286958575249 "
1,comb,up_jer,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00054485024884343147 "
1,comb,up_jer,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00060230796225368977 "
1,comb,up_jer,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00023195106768980622 "
1,comb,up_jer,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00048151312512345612 "
1,comb,up_jer,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+7.5797455792780966e-05 "
1,comb,up_jer,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00035507633583620191 "
1,comb,up_jes,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.045005794614553452 "
1,comb,up_jes,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0040738470852375031 "
1,comb,up_jes,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0057580131106078625 "
1,comb,up_jes,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.001183338463306427 "
1,comb,up_jes,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00063016766216605902 "
1,comb,up_jes,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0034358715638518333 "
1,comb,up_jes,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+-0.00035053933970630169 "
1,comb,up_jes,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0095253083854913712 "
1,comb,up_jes,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.031704641878604889 "
1,comb,up_jes,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.015001931227743626 "
1,comb,up_jes,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0013579491060227156 "
1,comb,up_jes,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0019193376647308469 "
1,comb,up_jes,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00039444613503292203 "
1,comb,up_jes,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00021005589223932475 "
1,comb,up_jes,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0011452905600890517 "
1,comb,up_jes,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+-0.00011684644414344802 "
1,comb,up_jes,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0031751026399433613 "
1,comb,up_jes,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.010568213649094105 "
1,comb,up_pileup,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.035807028412818909 "
1,comb,up_pileup,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0077373199164867401 "
1,comb,up_pileup,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0053528225980699062 "
1,comb,up_pileup,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0019448513630777597 "
1,comb,up_pileup,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+-0.00018684437964111567 "
1,comb,up_pileup,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0025475253351032734 "
1,comb,up_pileup,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0074059078469872475 "
1,comb,up_pileup,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0035778060555458069 "
1,comb,up_pileup,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+-0.0033456441015005112 "
1,comb,up_pileup,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.011935675516724586 "
1,comb,up_pileup,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0025791067164391279 "
1,comb,up_pileup,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0017842742381617427 "
1,comb,up_pileup,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00064828380709514022 "
1,comb,up_pileup,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+-6.2281462305691093e-05 "
1,comb,up_pileup,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00084917515050619841 "
1,comb,up_pileup,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0024686360266059637 "
1,comb,up_pileup,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0011926019797101617 "
1,comb,up_pileup,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+-0.0011152146616950631 "
1,comb,up_qcdscale,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00075195892713963985 "
1,comb,up_qcdscale,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00064265076071023941 "
1,comb,up_qcdscale,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00083454849664121866 "
1,comb,up_qcdscale,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00056026538368314505 "
1,comb,up_qcdscale,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00023427126870956272 "
1,comb,up_qcdscale,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00028981128707528114 "
1,comb,up_qcdscale,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0055335629731416702 "
1,comb,up_qcdscale,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0038344315253198147 "
1,comb,up_qcdscale,1,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00044373856508173048 "
1,comb,up_qcdscale,0,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0002506529854144901 "
1,comb,up_qcdscale,0,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00021421691053546965 "
1,comb,up_qcdscale,0,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00027818282251246274 "
1,comb,up_qcdscale,0,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00018675511819310486 "
1,comb,up_qcdscale,0,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+7.8090422903187573e-05 "
1,comb,up_qcdscale,0,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+9.6603762358427048e-05 "
1,comb,up_qcdscale,0,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0018445210298523307 "
1,comb,up_qcdscale,0,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.0012781438417732716 "
1,comb,up_qcdscale,0,0.0,2.5,600.0,1000.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.00014791285502724349 "
1,comb,up_statistic,1,0.0,2.5,20.0,30.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.045296870172023773 "
1,comb,up_statistic,1,0.0,2.5,30.0,50.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.020410193130373955 "
1,comb,up_statistic,1,0.0,2.5,50.0,70.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.032084420323371887 "
1,comb,up_statistic,1,0.0,2.5,70.0,100.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.038772977888584137 "
1,comb,up_statistic,1,0.0,2.5,100.0,140.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.038058299571275711 "
1,comb,up_statistic,1,0.0,2.5,140.0,200.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.043659389019012451 "
1,comb,up_statistic,1,0.0,2.5,200.0,300.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.092129074037075043 "
1,comb,up_statistic,1,0.0,2.5,300.0,600.0,0.0,1.0,"0.927805+8.03697e-05*log(x+19)*log(x+18)*(3- -3.6388*log(x+18))+0.11968769878149033 "
